FlightNum,UniqueCarrier (Airline),Origin,Dest,Distance
3511,DL,LAX,CVG,1900
3512,DL,ATL,PBI,545
3513,DL,IND,ATL,432
3514,DL,ATL,CLE,554
3515,DL,RDU,ATL,356
3516,DL,OAK,ATL,2130
3517,DL,MSY,ATL,425
3518,DL,ATL,ROC,749
3519,DL,ATL,LEX,303
3520,DL,SLC,BOS,2105
3521,DL,ATL,JAN,341
3522,DL,ATL,PIT,526
3523,DL,ATL,MSY,425
3524,DL,PBI,ATL,545
3525,DL,ATL,BNA,214
3526,DL,BDL,TPA,1111
3527,DL,TPA,LAX,2158
3528,DL,JAX,ATL,270
3529,DL,ATL,CLT,227
3530,DL,HNL,LAX,2556
3531,DL,ATL,CHS,259
3532,DL,ATL,GPT,352
3533,DL,ATL,IAH,689
3534,DL,ATL,PNS,272
3535,DL,ATL,HSV,151
3536,DL,ATL,CAE,191
3537,DL,CLT,ATL,227
3538,DL,VPS,ATL,264
3539,DL,PIT,SLC,1659
3540,DL,SAV,ATL,215
3541,DL,DTW,SLC,1481
3542,DL,TPA,ATL,406
3543,DL,ATL,HDN,1340
3544,DL,BOS,SLC,2105
3545,DL,SLC,PHL,1926
3546,DL,ATL,MLB,443
3547,DL,ATL,MSP,906
3548,DL,JFK,FLL,1069
3549,DL,JFK,MCO,944
3550,DL,MCO,LAX,2217
3551,DL,IAH,ATL,689
3552,DL,PHX,ATL,1587
3553,DL,SFO,CVG,2036
3554,DL,SFO,ATL,2139
3555,DL,SLC,CVG,1449
3556,DL,MCO,JFK,944
3557,DL,JFK,TPA,1005
3558,DL,SLC,JFK,1989
3559,DL,JFK,SAN,2446
3560,DL,SLC,ATL,1589
3561,DL,SFO,JFK,2586
3562,DL,JFK,SFO,2586
3563,DL,PHX,JFK,2153
3564,DL,MCI,ATL,692
3565,DL,JFK,BOS,187
3566,DL,FLL,CVG,932
3567,DL,CVG,CMH,116
3568,DL,CVG,SAN,1865
3569,DL,IAD,ATL,533
3570,DL,DCA,SLC,1851
3571,DL,ATL,MOB,302
3572,DL,EWR,ATL,745
3573,DL,ATL,SMF,2092
3574,DL,HOU,ATL,696
3575,DL,SRQ,ATL,445
3576,DL,SDF,ATL,321
3577,DL,ATL,TUS,1541
3578,DL,CVG,DEN,1069
3579,DL,BOS,MCO,1121
3580,DL,BOS,ATL,946
3581,DL,ATL,BHM,134
3582,DL,ATL,AUS,813
3583,DL,BOS,JFK,187
3584,DL,LAS,CVG,1678
3585,DL,SLC,LAS,368
3586,DL,BUF,ATL,712
3587,DL,ORF,ATL,516
3588,DL,CVG,SEA,1964
3589,DL,ATL,IND,432
3590,DL,CVG,BWI,430
3591,DL,SEA,SLC,689
3592,DL,CVG,SLC,1449
3593,DL,SLC,DEN,391
3594,DL,SLC,PHX,507
3595,DL,SLC,FLL,2083
3596,DL,ATL,DTW,594
3597,DL,HNL,ATL,4502
3598,DL,ATL,HNL,4502
3599,DL,DFW,SLC,988
3600,DL,SLC,GEG,546
3601,DL,ORD,SLC,1249
3602,DL,LAX,HNL,2556
3603,DL,ELP,ATL,1282
3604,DL,MCO,BDL,1050
3605,DL,ATL,ONT,1900
3606,DL,TUS,ATL,1541
3607,DL,SLC,DFW,988
3608,DL,TPA,CVG,773
3609,DL,PNS,ATL,272
3610,DL,ABQ,CVG,1240
3611,DL,ONT,ATL,1900
3612,DL,CLT,SLC,1727
3613,DL,CVG,LAX,1900
3614,DL,DAB,ATL,366
3615,DL,ATL,DAB,366
3616,DL,SLC,JAC,205
3617,DL,SLC,SMF,532
3618,DL,ATL,SAN,1891
3619,DL,LEX,ATL,303
3620,DL,SJC,SLC,585
3621,DL,MCO,BOS,1121
3622,DL,DEN,SLC,391
3623,DL,SLC,SJC,585
3624,DL,FLL,ATL,581
3625,DL,SLC,ORD,1249
3626,DL,ATL,PHF,508
3627,DL,JAC,SLC,205
3628,DL,SLC,RNO,422
3629,DL,LIT,ATL,453
3630,DL,GSP,ATL,153
3631,DL,SAN,ATL,1891
3632,DL,CAE,ATL,191
3633,DL,GSO,ATL,306
3634,DL,CVG,FLL,932
3635,DL,ATL,HOU,696
3636,DL,MSP,ATL,906
3637,DL,CVG,BDL,661
3638,DL,RNO,ATL,1993
3639,DL,CVG,MCO,756
3640,DL,BHM,ATL,134
3641,DL,LAX,OGG,2486
3642,DL,CVG,SFO,2036
3643,DL,CHS,ATL,259
3644,DL,RSW,BDL,1180
3645,DL,PHX,SLC,507
3646,DL,DAY,ATL,432
3647,DL,ATL,COS,1185
3648,DL,COS,ATL,1185
3649,DL,SLC,MCO,1929
3650,DL,SLC,SEA,689
3651,DL,CLE,ATL,554
3652,DL,ATL,GSP,153
3653,DL,DCA,CVG,411
3654,DL,RIC,ATL,481
3655,DL,DTW,ATL,594
3656,DL,ATL,PDX,2172
3657,DL,ATL,MEM,332
3658,DL,ABQ,ATL,1269
3659,DL,ATL,SNA,1919
3660,DL,TPA,BDL,1111
3661,DL,CVG,PIT,256
3662,DL,BDL,CVG,661
3663,DL,BDL,FLL,1173
3664,DL,LAX,BDL,2527
3665,DL,ATL,RNO,1993
3666,DL,PIT,CVG,256
3667,DL,MSP,SLC,991
3668,DL,ATL,ABQ,1269
3669,DL,ATL,JAC,1572
3670,DL,JAC,ATL,1572
3671,DL,CVG,PHX,1569
3672,DL,JFK,SLC,1989
3673,DL,RSW,CVG,879
3674,DL,GPT,ATL,352
3675,DL,SLC,BOI,291
3676,DL,TYS,ATL,152
3677,DL,SLC,EWR,1968
3678,DL,ATL,VPS,264
3679,DL,SMF,ATL,2092
3680,DL,MCO,CVG,756
3681,DL,ATL,TLH,223
3682,DL,CVG,BOS,752
3683,DL,HDN,ATL,1340
3684,DL,BDL,MCO,1050
3685,DL,CVG,RSW,879
3686,DL,FLL,LAS,2174
3687,DL,SNA,ATL,1919
3688,DL,FLL,LGA,1076
3689,DL,PHX,CVG,1569
3690,DL,LAX,FLL,2342
3691,DL,SLC,HNL,2994
3692,DL,LAX,MCO,2217
3693,DL,PBI,BOS,1197
3694,DL,LGA,FLL,1076
3695,DL,MCO,LGA,950
3696,DL,LGA,MCO,950
3697,DL,LGA,TPA,1011
3698,DL,TPA,LGA,1011
3699,DL,CVG,JFK,589
3700,DL,DEN,JFK,1626
3701,DL,RDU,SLC,1823
3702,DL,SLC,TPA,1887
3703,DL,CVG,ORD,264
3704,DL,CMH,ATL,446
3705,DL,MCO,SLC,1929
3706,DL,SAN,SLC,626
3707,DL,JFK,MIA,1090
3708,DL,IAD,SLC,1827
3709,DL,ATL,SJC,2116
3710,DL,SLC,PDX,630
3711,DL,FLL,BDL,1173
3712,DL,BDL,LAX,2527
3713,DL,ORD,CVG,264
3714,DL,BDL,PBI,1133
3715,DL,CVG,ABQ,1240
3716,DL,SLC,MSP,991
3717,DL,LAX,TPA,2158
3718,DL,BOS,PBI,1197
3719,DL,LGA,PBI,1035
3720,DL,EGE,ATL,1312
3721,DL,BOS,LAS,2381
3722,DL,LAS,MCO,2039
3723,DL,STT,ATL,1599
3724,DL,OGG,SLC,2936
3725,DL,STT,JFK,1623
3726,DL,SJU,ATL,1547
3727,DL,SJU,JFK,1597
3728,DL,DEN,CVG,1069
3729,DL,SLC,SFO,599
3730,DL,SJC,ATL,2116
3731,DL,CVG,PDX,1975
3732,DL,PDX,ATL,2172
3733,DL,JFK,CVG,589
3734,DL,ATL,MKE,669
3735,DL,JFK,HDN,1749
3736,DL,HDN,JFK,1749
3737,DL,BOS,RSW,1249
3738,DL,RSW,BOS,1249
3739,DL,MIA,JFK,1090
3740,DL,JFK,PHX,2153
3741,DL,LAX,MSY,1671
3742,DL,ATL,CMH,446
3743,DL,SLC,RDU,1823
3744,DL,RDU,CVG,390
3745,DL,BDL,RSW,1180
3746,DL,RSW,LGA,1080
3747,DL,BOI,SLC,291
3748,DL,PBI,BDL,1133
3749,DL,FLL,LAX,2342
3750,DL,SLC,DTW,1481
3751,DL,SLC,PIT,1659
3752,DL,MSY,LAX,1671
3753,DL,RNO,SLC,422
3754,DL,SFO,SLC,599
3755,DL,ONT,SLC,558
3756,DL,SLC,IAD,1827
3757,DL,SLC,DCA,1851
3758,DL,SLC,CLT,1727
3759,DL,CMH,CVG,116
3760,DL,ROC,ATL,749
3761,DL,BOS,LAX,2611
3762,DL,SLC,ONT,558
3763,DL,PDX,CVG,1975
3764,DL,ATL,GSO,306
3765,DL,SLC,ANC,2125
3766,DL,SEA,CVG,1964
3767,DL,JAN,ATL,341
3768,DL,SNA,CVG,1877
3769,DL,SAN,JFK,2446
3770,DL,JFK,SEA,2421
3771,DL,SLC,OGG,2936
3772,DL,MCO,LAS,2039
3773,DL,PHF,ATL,508
3774,DL,SEA,JFK,2421
3775,DL,SMF,SLC,532
3776,DL,MTJ,ATL,1352
3777,DL,LAS,FLL,2174
3778,DL,PDX,JFK,2454
3779,DL,FLL,SLC,2083
3780,DL,LAS,BOS,2381
3781,DL,MKE,ATL,669
3782,DL,MSY,LGA,1183
3783,DL,LGA,MSY,1183
3784,DL,TLH,ATL,223
3785,EV,ATL,BUF,712
3786,EV,ATL,HPN,780
3787,EV,ATL,MCN,79
3788,EV,ATL,BHM,134
3789,EV,ATL,VLD,208
3790,EV,BHM,ATL,134
3791,EV,ATL,DAY,432
3792,EV,ATL,MSY,425
3793,EV,ATL,SBN,566
3794,EV,MSY,ATL,425
3795,EV,ATL,GPT,352
3796,EV,ATL,PVD,903
3797,EV,ATL,AVL,164
3798,EV,ATL,MCI,692
3799,EV,TUL,ATL,674
3800,EV,ATL,PNS,272
3801,EV,HPN,ATL,780
3802,EV,VPS,ATL,264
3803,EV,ATL,PIT,526
3804,EV,ATL,ROC,749
3805,EV,PIT,ATL,526
3806,EV,SAV,ATL,215
3807,EV,ATL,VPS,264
3808,EV,ATL,RDU,356
3809,EV,ATL,SRQ,445
3810,EV,MFE,ATL,974
3811,EV,RDU,ATL,356
3812,EV,ATL,AUS,813
3813,EV,ATL,TLH,223
3814,EV,CAK,CVG,214
3815,EV,CVG,CAK,214
3816,EV,ATL,DAB,366
3817,EV,ATL,BTR,449
3818,EV,ATL,STL,483
3819,EV,HOU,ATL,696
3820,EV,ORF,ATL,516
3821,EV,STL,ATL,483
3822,EV,ATL,CSG,83
3823,EV,ATL,ORF,516
3824,EV,ATL,BNA,214
3825,EV,ATL,TRI,227
3826,EV,ATL,DTW,594
3827,EV,OKC,ATL,761
3828,EV,ATL,LIT,453
3829,EV,ATL,HOU,696
3830,EV,CLE,ATL,554
3831,EV,ATL,ILM,377
3832,EV,ATL,IND,432
3833,EV,PVD,ATL,903
3834,EV,ATL,JAN,341
3835,EV,ATL,SWF,784
3836,EV,MDT,ATL,619
3837,EV,BNA,ATL,214
3838,EV,ATL,BQK,238
3839,EV,ATL,SAT,874
3840,EV,ATL,CRW,363
3841,EV,ATL,BMI,533
3842,EV,CVG,PHL,507
3843,EV,PHL,CVG,507
3844,EV,ATL,MOB,302
3845,EV,CAE,ATL,191
3846,EV,ATL,RIC,481
3847,EV,IAD,ATL,533
3848,EV,ATL,IAD,533
3849,EV,ATL,OKC,761
3850,EV,ATL,ICT,781
3851,EV,ATL,MSP,906
3852,EV,MSP,ATL,906
3853,EV,DTW,ATL,594
3854,EV,TYS,ATL,152
3855,EV,CRW,ATL,363
3856,EV,ATL,ROA,357
3857,EV,DAB,ATL,366
3858,EV,SHV,ATL,552
3859,EV,ATL,OMA,821
3860,EV,MGM,ATL,147
3861,EV,ATL,MYR,317
3862,EV,PFN,ATL,247
3863,EV,GSO,ATL,306
3864,EV,ATL,ABE,692
3865,EV,ABE,ATL,692
3866,EV,CAK,ATL,528
3867,EV,ATL,DCA,547
3868,EV,ATL,LEX,303
3869,EV,DCA,ATL,547
3870,EV,LEX,ATL,303
3871,EV,GRR,ATL,640
3872,EV,ATL,CHA,106
3873,EV,CHA,ATL,106
3874,EV,ATL,TUL,674
3875,EV,ATL,CVG,373
3876,EV,PNS,ATL,272
3877,EV,ATL,CAE,191
3878,EV,ATL,MEI,267
3879,EV,FAY,ATL,331
3880,EV,ATL,SYR,793
3881,EV,MLB,ATL,443
3882,EV,SYR,ATL,793
3883,EV,MEM,CVG,403
3884,EV,CVG,MEM,403
3885,EV,ATL,MGM,147
3886,EV,ATL,MKE,669
3887,EV,ATL,HSV,151
3888,EV,HSV,ATL,151
3889,EV,MCI,ATL,692
3890,EV,ATL,DSM,743
3891,EV,DSM,ATL,743
3892,EV,AGS,ATL,143
3893,EV,ROA,ATL,357
3894,EV,ATL,AVP,714
3895,EV,MOB,ATL,302
3896,EV,ATL,ALB,852
3897,EV,CVG,ATL,373
3898,EV,MLI,ATL,633
3899,EV,ATL,TYS,152
3900,EV,ATL,FAY,331
3901,EV,CHS,ATL,259
3902,EV,ATL,GSO,306
3903,EV,ATL,EWN,433
3904,EV,ATL,MLI,633
3905,EV,CVG,AVL,275
3906,EV,ATL,CAK,528
3907,EV,BTR,ATL,449
3908,EV,CVG,LAN,258
3909,EV,CAE,LGA,617
3910,EV,SAT,ATL,874
3911,EV,ATL,DFW,732
3912,EV,ATL,FWA,508
3913,EV,ATL,MLB,443
3914,EV,DFW,ATL,732
3915,EV,FWA,ATL,508
3916,EV,ATL,CHS,259
3917,EV,LIT,ATL,453
3918,EV,ATL,MEM,332
3919,EV,DAY,ATL,432
3920,EV,MEM,ATL,332
3921,EV,RIC,ATL,481
3922,EV,ATL,CLE,554
3923,EV,BOS,DCA,399
3924,EV,DCA,JAN,860
3925,EV,ICT,ATL,781
3926,EV,ATL,SCE,615
3927,EV,BGR,ATL,1134
3928,EV,GNV,ATL,300
3929,EV,JAN,DCA,860
3930,EV,ABY,ATL,146
3931,EV,EWR,ATL,745
3932,EV,ATL,CRP,876
3933,EV,ATL,LFT,503
3934,EV,ATL,MHT,952
3935,EV,ATL,DHN,171
3936,EV,DHN,ATL,171
3937,EV,MKE,ATL,669
3938,EV,AVL,ATL,164
3939,EV,BUF,ATL,712
3940,EV,EVV,ATL,350
3941,EV,ATL,EYW,646
3942,EV,IND,ATL,432
3943,EV,ATL,SGF,563
3944,EV,ATL,MDT,619
3945,EV,JAN,ATL,341
3946,EV,FNT,ATL,644
3947,EV,TRI,ATL,227
3948,EV,OAJ,ATL,399
3949,EV,ATL,EVV,350
3950,EV,ATL,SHV,552
3951,EV,ATL,PFN,247
3952,EV,CVG,CAE,404
3953,EV,LAN,CVG,258
3954,EV,CAE,CVG,404
3955,EV,GPT,ATL,352
3956,EV,TOL,ATL,549
3957,EV,ATL,GNV,300
3958,EV,PIA,ATL,564
3959,EV,ATW,ATL,765
3960,EV,AEX,ATL,500
3961,EV,OMA,ATL,821
3962,EV,AUS,ATL,813
3963,EV,CID,ATL,694
3964,EV,PHF,ATL,508
3965,EV,SDF,ATL,321
3966,EV,ATL,PHF,508
3967,EV,ATL,MSN,707
3968,EV,ATL,SDF,321
3969,EV,MSN,ATL,707
3970,EV,TUL,CVG,646
3971,EV,SWF,ATL,784
3972,EV,ATL,FNT,644
3973,EV,EWN,ATL,433
3974,EV,ATL,AGS,143
3975,EV,MEI,ATL,267
3976,EV,CRP,ATL,876
3977,EV,ATL,PWM,1027
3978,EV,PWM,ATL,1027
3979,EV,GRK,ATL,803
3980,EV,ATL,ABY,146
3981,EV,ATL,AEX,500
3982,EV,ILM,ATL,377
3983,EV,ATL,GRR,640
3984,EV,ATL,CHO,457
3985,EV,GTR,ATL,241
3986,EV,ALB,ATL,852
3987,EV,ATL,OAJ,399
3988,EV,ATL,XNA,589
3989,EV,XNA,ATL,589
3990,EV,TLH,ATL,223
3991,EV,LFT,ATL,503
3992,EV,LYH,ATL,389
3993,EV,ATL,GSP,153
3994,EV,GSP,ATL,153
3995,EV,ATL,MFE,974
3996,EV,ATL,ATW,765
3997,EV,HHH,ATL,239
3998,EV,EYW,ATL,646
3999,EV,VLD,ATL,208
4000,EV,MYR,ATL,317
4001,EV,FSD,ATL,954
4002,EV,ATL,FSM,579
4003,EV,ATL,PIA,564
4004,EV,ATL,GRK,803
4005,EV,CSG,ATL,83
4006,EV,GRB,ATL,774
4007,EV,GRB,CVG,416
4008,EV,CVG,GRB,416
4009,EV,MHT,ATL,952
4010,EV,ISP,ATL,795
4011,EV,AVP,ATL,714
4012,EV,ATL,MLU,448
4013,EV,MLU,ATL,448
4014,EV,CVG,MDT,429
4015,EV,JAN,CVG,555
4016,EV,DCA,HSV,613
4017,EV,ROC,ATL,749
4018,EV,AVL,CVG,275
4019,EV,CVG,OMA,614
4020,EV,ATL,GRB,774
4021,EV,ATL,FLO,273
4022,EV,ATL,HHH,239
4023,EV,ATL,CID,694
4024,EV,HSV,DCA,613
4025,EV,CVG,BTR,693
4026,EV,OMA,CVG,614
4027,EV,ATL,TOL,549
4028,EV,CVG,TUL,646
4029,EV,CVG,DSM,505
4030,EV,ACY,ATL,678
4031,EV,ATL,EWR,745
4032,EV,ATL,BTV,960
4033,EV,BTV,ATL,960
4034,EV,ATL,PHL,665
4035,EV,ATL,SAV,215
4036,EV,FSM,ATL,579
4037,EV,ATL,ISP,795
4038,EV,ATL,LYH,389
4039,EV,PHL,ATL,665
4040,EV,SGF,ATL,563
4041,EV,ATL,GTR,241
4042,EV,BMI,ATL,533
4043,EV,MCN,ATL,79
4044,EV,MDT,CVG,429
4045,EV,CHO,ATL,457
4046,EV,ATL,CLT,227
4047,EV,CLT,ATL,227
4048,EV,DCA,BOS,399
4049,EV,SRQ,ATL,445
4050,EV,SBN,ATL,566
4051,EV,FLO,ATL,273
4052,EV,BQK,ATL,238
4053,EV,LGA,CAE,617
4054,EV,CVG,HSV,325
4055,EV,CVG,EWR,569
4056,EV,EWR,CVG,569
4057,EV,HSV,CVG,325
4058,EV,ATL,ACY,678
4059,EV,ATL,TUP,253
4060,EV,SCE,ATL,615
4061,EV,TUP,ATL,253
4062,EV,ATL,FSD,954
4063,EV,ATL,CMH,446
4064,EV,CMH,ATL,446
4065,EV,CVG,JAN,555
4066,EV,ATL,BGR,1134
4067,F9,DEN,MSP,680
4068,F9,MSP,DEN,680
4069,F9,DEN,IND,977
4070,F9,IND,DEN,977
4071,F9,DEN,SJC,948
4072,F9,DEN,MKE,895
4073,F9,MKE,DEN,895
4074,F9,LAS,DEN,629
4075,F9,DEN,BNA,1013
4076,F9,BNA,DEN,1013
4077,F9,DEN,SAN,853
4078,F9,DEN,SMF,910
4079,F9,SMF,DEN,910
4080,F9,DEN,PDX,992
4081,F9,DEN,TUS,639
4082,F9,DEN,DFW,641
4083,F9,DFW,DEN,641
4084,F9,DEN,IAH,861
4085,F9,DEN,SFO,967
4086,F9,SFO,DEN,967
4087,F9,DEN,MCI,533
4088,F9,DEN,AUS,775
4089,F9,DEN,LAS,629
4090,F9,IAH,DEN,861
4091,F9,DEN,LAX,862
4092,F9,LAX,DEN,862
4093,F9,DEN,DTW,1123
4094,F9,DTW,DEN,1123
4095,F9,DEN,SNA,846
4096,F9,SNA,DEN,846
4097,F9,DEN,TPA,1506
4098,F9,DEN,FLL,1703
4099,F9,FLL,MEM,851
4100,F9,MEM,DEN,872
4101,F9,PDX,DEN,992
4102,F9,DEN,STL,770
4103,F9,STL,DEN,770
4104,F9,MCI,DEN,533
4105,F9,TPA,DEN,1506
4106,F9,DEN,GEG,836
4107,F9,DEN,LGA,1619
4108,F9,DEN,MDW,895
4109,F9,DEN,MEM,872
4110,F9,MEM,MCO,683
4111,F9,MCO,DEN,1545
4112,F9,DEN,PHX,602
4113,F9,PHX,DEN,602
4114,F9,DEN,SAT,794
4115,F9,DEN,DCA,1476
4116,F9,LGA,DEN,1619
4117,F9,DEN,DAY,1084
4118,F9,DAY,DEN,1084
4119,F9,SAN,DEN,853
4120,F9,DEN,ATL,1199
4121,F9,ATL,DEN,1199
4122,F9,DEN,SLC,391
4123,F9,SLC,DEN,391
4124,F9,DEN,SEA,1024
4125,F9,SEA,DEN,1024
4126,F9,FLL,DEN,1703
4127,F9,DEN,RSW,1606
4128,F9,DCA,DEN,1476
4129,F9,MDW,DEN,895
4130,F9,DEN,JAX,1447
4131,F9,PBI,DEN,1679
4132,F9,DEN,OMA,472
4133,F9,OMA,DEN,472
4134,F9,DEN,CAK,1224
4135,F9,CAK,DEN,1224
4136,F9,DEN,PHL,1557
4137,F9,PHL,DEN,1557
4138,F9,DEN,ABQ,349
4139,F9,DEN,MCO,1545
4140,F9,MCO,MEM,683
4141,F9,DEN,BDL,1671
4142,F9,SJC,DEN,948
4143,F9,GEG,DEN,836
4144,F9,SAT,DEN,794
4145,F9,RSW,DEN,1606
4146,F9,MEM,FLL,851
4147,F9,TUS,DEN,639
4148,F9,BDL,DEN,1671
4149,F9,AUS,DEN,775
4150,F9,DEN,SDF,1023
4151,F9,SDF,DEN,1023
4152,F9,JAX,DEN,1447
4153,F9,DEN,PBI,1679
4154,F9,DEN,BOI,649
4155,F9,BOI,DEN,649
4156,FL,ATL,BMI,533
4157,FL,ATL,BOS,946
4158,FL,ATL,BUF,712
4159,FL,ATL,BWI,576
4160,FL,ATL,CAK,528
4161,FL,ATL,CHS,259
4162,FL,ATL,CLT,227
4163,FL,ATL,DAB,366
4164,FL,ATL,DAY,432
4165,FL,ATL,DCA,547
4166,FL,ATL,DEN,1199
4167,FL,ATL,DFW,732
4168,FL,ATL,DTW,594
4169,FL,ATL,EWR,745
4170,FL,ATL,FLL,581
4171,FL,ATL,FNT,644
4172,FL,ATL,GPT,352
4173,FL,ATL,HOU,696
4174,FL,ATL,HPN,780
4175,FL,ATL,IAD,533
4176,FL,ATL,ICT,781
4177,FL,ATL,IND,432
4178,FL,ATL,JAX,270
4179,FL,ATL,LAS,1747
4180,FL,ATL,LAX,1946
4181,FL,ATL,LGA,761
4182,FL,ATL,MCI,692
4183,FL,ATL,MCO,403
4184,FL,ATL,MDW,590
4185,FL,ATL,MEM,332
4186,FL,ATL,MIA,595
4187,FL,ATL,MKE,669
4188,FL,ATL,MLI,633
4189,FL,ATL,MSP,906
4190,FL,ATL,MSY,425
4191,FL,ATL,PBI,545
4192,FL,ATL,PHF,508
4193,FL,ATL,PHL,665
4194,FL,ATL,PHX,1587
4195,FL,ATL,PIT,526
4196,FL,ATL,PNS,272
4197,FL,ATL,RDU,356
4198,FL,ATL,RIC,481
4199,FL,ATL,ROC,749
4200,FL,ATL,RSW,515
4201,FL,ATL,SAN,1891
4202,FL,ATL,SAV,215
4203,FL,ATL,SFO,2139
4204,FL,ATL,SRQ,445
4205,FL,ATL,STL,483
4206,FL,ATL,SWF,784
4207,FL,ATL,TPA,406
4208,FL,BMI,ATL,533
4209,FL,BOS,ATL,946
4210,FL,BOS,BWI,370
4211,FL,BOS,CAK,549
4212,FL,BOS,MCO,1121
4213,FL,BUF,ATL,712
4214,FL,BUF,MCO,1011
4215,FL,BWI,ATL,576
4216,FL,BWI,BOS,370
4217,FL,BWI,CLT,361
4218,FL,BWI,DAY,406
4219,FL,BWI,FLL,925
4220,FL,BWI,MCO,787
4221,FL,BWI,MKE,641
4222,FL,BWI,PWM,452
4223,FL,BWI,ROC,277
4224,FL,BWI,RSW,919
4225,FL,BWI,SRQ,880
4226,FL,BWI,TPA,842
4227,FL,CAK,ATL,528
4228,FL,CAK,BOS,549
4229,FL,CAK,LGA,396
4230,FL,CAK,MCO,860
4231,FL,CHS,ATL,259
4232,FL,CLT,ATL,227
4233,FL,CLT,BWI,361
4234,FL,CLT,MCO,468
4235,FL,DAY,ATL,432
4236,FL,DAY,BWI,406
4237,FL,DAY,TPA,828
4238,FL,DEN,ATL,1199
4239,FL,DFW,ATL,732
4240,FL,DTW,ATL,594
4241,FL,EWR,ATL,745
4242,FL,FLL,ATL,581
4243,FL,FLL,BWI,925
4244,FL,FLL,GPT,620
4245,FL,FLL,IND,1005
4246,FL,FLL,PHL,992
4247,FL,FNT,ATL,644
4248,FL,FNT,MCO,1011
4249,FL,GPT,ATL,352
4250,FL,HOU,ATL,696
4251,FL,HPN,ATL,780
4252,FL,HPN,MCO,972
4253,FL,HPN,PBI,1057
4254,FL,ICT,ATL,781
4255,FL,IND,TPA,838
4256,FL,JAX,ATL,270
4257,FL,LAS,ATL,1747
4258,FL,LAS,FNT,1733
4259,FL,LAX,ATL,1946
4260,FL,LGA,ATL,761
4261,FL,LGA,CAK,396
4262,FL,MCI,MCO,1072
4263,FL,MCO,ATL,403
4264,FL,MCO,BOS,1121
4265,FL,MCO,BUF,1011
4266,FL,MCO,BWI,787
4267,FL,MCO,CAK,860
4268,FL,MCO,DAY,808
4269,FL,MCO,DTW,957
4270,FL,MCO,FNT,1011
4271,FL,MCO,HPN,972
4272,FL,MCO,IAD,758
4273,FL,MCO,IND,828
4274,FL,MCO,MDW,989
4275,FL,MCO,MKE,1066
4276,FL,MCO,MSP,1310
4277,FL,MCO,PHF,662
4278,FL,MCO,PHL,861
4279,FL,MCO,PIT,834
4280,FL,MCO,PWM,1214
4281,FL,MCO,SWF,989
4282,FL,MDW,ATL,590
4283,FL,MDW,CLT,584
4284,FL,MDW,MCO,989
4285,FL,MDW,MSP,349
4286,FL,MDW,RSW,1105
4287,FL,MDW,SRQ,1035
4288,FL,MEM,ATL,332
4289,FL,MIA,ATL,595
4290,FL,MIA,MDW,1182
4291,FL,MKE,ATL,669
4292,FL,MKE,BWI,641
4293,FL,MKE,LAS,1524
4294,FL,MKE,MCO,1066
4295,FL,MKE,TPA,1075
4296,FL,MLI,ATL,633
4297,FL,MSP,ATL,906
4298,FL,MSP,MDW,349
4299,FL,MSY,ATL,425
4300,FL,PBI,ATL,545
4301,FL,PBI,BOS,1197
4302,FL,PBI,HPN,1057
4303,FL,PBI,SWF,1077
4304,FL,PHF,ATL,508
4305,FL,PHL,ATL,665
4306,FL,PHL,FLL,992
4307,FL,PHL,MCO,861
4308,FL,PHX,ATL,1587
4309,FL,PHX,MKE,1460
4310,FL,PNS,ATL,272
4311,FL,PWM,MCO,1214
4312,FL,RDU,ATL,356
4313,FL,RIC,ATL,481
4314,FL,ROC,ATL,749
4315,FL,ROC,BWI,277
4316,FL,ROC,MCO,1033
4317,FL,RSW,ATL,515
4318,FL,RSW,BOS,1249
4319,FL,RSW,BWI,919
4320,FL,RSW,CAK,991
4321,FL,RSW,IND,946
4322,FL,RSW,MDW,1105
4323,FL,SAN,ATL,1891
4324,FL,SAV,ATL,215
4325,FL,SFO,ATL,2139
4326,FL,SRQ,ATL,445
4327,FL,SRQ,IND,876
4328,FL,STL,ATL,483
4329,FL,TPA,ATL,406
4330,FL,TPA,BOS,1185
4331,FL,TPA,BWI,842
4332,FL,TPA,DAY,828
4333,FL,TPA,GPT,429
4334,FL,TPA,IND,838
4335,FL,TPA,MKE,1075
4336,FL,TPA,PHL,920
4337,FL,TPA,ROC,1079
4338,FL,TPA,SWF,1048
4339,FL,BOS,PHF,464
4340,FL,BOS,TPA,1185
4341,FL,CAK,RSW,991
4342,FL,CLT,MDW,584
4343,FL,DAB,ATL,366
4344,FL,DAY,MCO,808
4345,FL,DCA,ATL,547
4346,FL,DTW,SRQ,1023
4347,FL,FLL,HPN,1098
4348,FL,FLL,PHF,792
4349,FL,FNT,TPA,1036
4350,FL,GPT,FLL,620
4351,FL,HPN,FLL,1098
4352,FL,IAD,ATL,533
4353,FL,IAD,MCO,758
4354,FL,IND,ATL,432
4355,FL,IND,FLL,1005
4356,FL,IND,LAS,1591
4357,FL,IND,MCO,828
4358,FL,IND,RSW,946
4359,FL,LAS,MLI,1377
4360,FL,LGA,PHF,288
4361,FL,MCI,ATL,692
4362,FL,MCO,DFW,984
4363,FL,MCO,LGA,950
4364,FL,MCO,MEM,683
4365,FL,MDW,MIA,1182
4366,FL,MIA,BWI,946
4367,FL,MSP,MCO,1310
4368,FL,PBI,BWI,883
4369,FL,PHF,BOS,464
